"ID,TIPO_REQUISICAO,MOMENTO,TIMESTAMP"
4070,POST,END,1511116068084163216
4071,POST,BEGIN,1511116068841209586
4071,POST,END,1511116068869570519
4072,POST,BEGIN,1511116069624134743
4072,POST,END,1511116069642735326
4073,POST,BEGIN,1511116070396782324
4073,POST,END,1511116070412632812
4074,POST,BEGIN,1511116071167761749
4074,POST,END,1511116071186445518
4075,POST,BEGIN,1511116071942988899
4075,POST,END,1511116071974115251
4076,POST,BEGIN,1511116072730677835
4076,POST,END,1511116072747504456
4077,POST,BEGIN,1511116073504390181
4077,POST,END,1511116073533870979
4078,POST,BEGIN,1511116074287953788
4078,POST,END,1511116074303796103
4079,POST,BEGIN,1511116075057598290
4079,POST,END,1511116075072195532
4080,POST,BEGIN,1511116075828942913
4080,POST,END,1511116075855876945
4081,POST,BEGIN,1511116076610690228
4081,POST,END,1511116076627639240
4082,POST,BEGIN,1511116077381135103
4082,POST,END,1511116077396838449
4083,POST,BEGIN,1511116078150566264
4083,POST,END,1511116078166134694
4084,POST,BEGIN,1511116078921835799
4084,POST,END,1511116078941791568
4085,POST,BEGIN,1511116079695363367
4085,POST,END,1511116079710909952
4086,POST,BEGIN,1511116080467003538
4086,POST,END,1511116080487164933
4087,POST,BEGIN,1511116081243254774
4087,POST,END,1511116081262796087
4088,POST,BEGIN,1511116082018388003
4088,POST,END,1511116082036578820
4089,POST,BEGIN,1511116082793229057
4089,POST,END,1511116082820965543
4090,POST,BEGIN,1511116083575983554
4090,POST,END,1511116083610524071
4091,POST,BEGIN,1511116084366270339
4091,POST,END,1511116084388214173
4092,POST,BEGIN,1511116085142602167
4092,POST,END,1511116085158737779
4093,POST,BEGIN,1511116085914389496
4093,POST,END,1511116085950365322
4094,POST,BEGIN,1511116086705057905
4094,POST,END,1511116086727346457
4095,POST,BEGIN,1511116087482128104
4095,POST,END,1511116087505166913
4096,POST,BEGIN,1511116088258959811
4096,POST,END,1511116088280041405
4097,POST,BEGIN,1511116089035463571
4097,POST,END,1511116089055570388
4098,POST,BEGIN,1511116089812064619
4098,POST,END,1511116089840932857
4099,POST,BEGIN,1511116090597581537
4099,POST,END,1511116090621056842
4100,POST,BEGIN,1511116091374739030
4100,POST,END,1511116091394278743
4101,POST,BEGIN,1511116092148216988
4101,POST,END,1511116092163537311
4102,POST,BEGIN,1511116092920795836
4102,POST,END,1511116092950749425
4103,POST,BEGIN,1511116093705621231
4103,POST,END,1511116093723569977
4104,POST,BEGIN,1511116094480164574
4104,POST,END,1511116094507380313
4105,POST,BEGIN,1511116095263925658
4105,POST,END,1511116095287437233
4106,POST,BEGIN,1511116096040844273
4106,POST,END,1511116096057764041
4107,POST,BEGIN,1511116096813310687
4107,POST,END,1511116096848944680
4108,POST,BEGIN,1511116097603997926
4108,POST,END,1511116097638612041
4109,POST,BEGIN,1511116098393633213
4109,POST,END,1511116098413586805
4110,POST,BEGIN,1511116099170281686
4110,POST,END,1511116099199747938
4111,POST,BEGIN,1511116099957353984
4111,POST,END,1511116099996788171
4112,POST,BEGIN,1511116100751082906
4112,POST,END,1511116100769889684
4113,POST,BEGIN,1511116101523497085
4113,POST,END,1511116101541428537
4114,POST,BEGIN,1511116102296064225
4114,POST,END,1511116102312570731
4115,POST,BEGIN,1511116103067134738
4115,POST,END,1511116103088042209
4116,POST,BEGIN,1511116103843018632
4116,POST,END,1511116103864294262
4117,POST,BEGIN,1511116104620906060
4117,POST,END,1511116104653771418
4118,POST,BEGIN,1511116105410773860
4118,POST,END,1511116105447288629
4119,POST,BEGIN,1511116106201842634
4119,POST,END,1511116106218367289
4120,POST,BEGIN,1511116106974472323
4120,POST,END,1511116106997948193
4121,POST,BEGIN,1511116107752375956
4121,POST,END,1511116107767942240
4122,POST,BEGIN,1511116108521134104
4122,POST,END,1511116108537683562
4123,POST,BEGIN,1511116109292741978
4123,POST,END,1511116109310045380
4124,POST,BEGIN,1511116110064767319
4124,POST,END,1511116110083032440
4125,POST,BEGIN,1511116110839190275
4125,POST,END,1511116110864636934
4126,POST,BEGIN,1511116111620880725
4126,POST,END,1511116111640412645
4127,POST,BEGIN,1511116112394027178
4127,POST,END,1511116112410408171
4128,POST,BEGIN,1511116113165104115
4128,POST,END,1511116113183510121
4129,POST,BEGIN,1511116113937058647
4129,POST,END,1511116113952859953
4130,POST,BEGIN,1511116114706826861
4130,POST,END,1511116114728284089
4131,POST,BEGIN,1511116115484806588
4131,POST,END,1511116115519746351
4132,POST,BEGIN,1511116116276241350
4132,POST,END,1511116116294187709
4133,POST,BEGIN,1511116117049760502
4133,POST,END,1511116117066888166
4134,POST,BEGIN,1511116117821697488
4134,POST,END,1511116117841811346
4135,POST,BEGIN,1511116118595934698
4135,POST,END,1511116118615291631
4136,POST,BEGIN,1511116119371613810
4136,POST,END,1511116119397169896
4137,POST,BEGIN,1511116120151941646
4137,POST,END,1511116120168484635
4138,POST,BEGIN,1511116120922279101
4138,POST,END,1511116120938430616
4139,POST,BEGIN,1511116121692365404
4139,POST,END,1511116121707538940
4140,POST,BEGIN,1511116122463939474
4140,POST,END,1511116122490405414
4141,POST,BEGIN,1511116123244759285
4141,POST,END,1511116123259093237
4142,POST,BEGIN,1511116124012758503
4142,POST,END,1511116124028526308
4143,POST,BEGIN,1511116124784803435
4143,POST,END,1511116124811949620
4144,POST,BEGIN,1511116125565952870
4144,POST,END,1511116125580244977
4145,POST,BEGIN,1511116126336084969
4145,POST,END,1511116126354560786
4146,POST,BEGIN,1511116127111967609
4146,POST,END,1511116127144053758
4147,POST,BEGIN,1511116127898520473
4147,POST,END,1511116127913931376
4148,POST,BEGIN,1511116128667554322
4148,POST,END,1511116128682422505
4149,POST,BEGIN,1511116129439029611
4149,POST,END,1511116129470465252
4150,POST,BEGIN,1511116130226205317
4150,POST,END,1511116130246486813
4151,POST,BEGIN,1511116131002490698
4151,POST,END,1511116131036196867
4152,POST,BEGIN,1511116131790803619
4152,POST,END,1511116131806417884
4153,POST,BEGIN,1511116132559786417
4153,POST,END,1511116132576397683
4154,POST,BEGIN,1511116133330267980
4154,POST,END,1511116133346483212
4155,POST,BEGIN,1511116134100478502
4155,POST,END,1511116134115867278
4156,POST,BEGIN,1511116134869973909
4156,POST,END,1511116134885424910
4157,POST,BEGIN,1511116135642594549
4157,POST,END,1511116135671293224
4158,POST,BEGIN,1511116136425424996
4158,POST,END,1511116136441136509
4159,POST,BEGIN,1511116137194824832
4159,POST,END,1511116137214332026
4160,POST,BEGIN,1511116137968539135
4160,POST,END,1511116137983436599
4161,POST,BEGIN,1511116138737951058
4161,POST,END,1511116138756183637
4162,POST,BEGIN,1511116139510417303
4162,POST,END,1511116139526757565
4163,POST,BEGIN,1511116140283062054
4163,POST,END,1511116140305905812
4164,POST,BEGIN,1511116141059632791
4164,POST,END,1511116141076693195
4165,POST,BEGIN,1511116141834230044
4165,POST,END,1511116141866414992
4166,POST,BEGIN,1511116142622083978
4166,POST,END,1511116142642448551
4167,POST,BEGIN,1511116143398003916
4167,POST,END,1511116143429060570
4168,POST,BEGIN,1511116144183574177
4168,POST,END,1511116144198119454
4169,POST,BEGIN,1511116144953678346
4169,POST,END,1511116144972433626
4170,POST,BEGIN,1511116145726334649
4170,POST,END,1511116145741058415
4171,POST,BEGIN,1511116146494765242
4171,POST,END,1511116146524845667
4172,POST,BEGIN,1511116147280865780
4172,POST,END,1511116147303305650
4173,POST,BEGIN,1511116148057455865
4173,POST,END,1511116148072325899
4174,POST,BEGIN,1511116148826157962
4174,POST,END,1511116148842777588
4175,POST,BEGIN,1511116149598756328
4175,POST,END,1511116149632071495
4176,POST,BEGIN,1511116150389027544
4176,POST,END,1511116150421798480
4177,POST,BEGIN,1511116151179607115
4177,POST,END,1511116151210263780
4178,POST,BEGIN,1511116151964733618
4178,POST,END,1511116151980740853
4179,POST,BEGIN,1511116152737630671
4179,POST,END,1511116152771438117
4180,POST,BEGIN,1511116153526140903
4180,POST,END,1511116153542482732
4181,POST,BEGIN,1511116154296392631
4181,POST,END,1511116154312444430
4182,POST,BEGIN,1511116155066329919
4182,POST,END,1511116155084509739
4183,POST,BEGIN,1511116155841493115
4183,POST,END,1511116155866842374
4184,POST,BEGIN,1511116156624894042
4184,POST,END,1511116156655042183
4185,POST,BEGIN,1511116157409313125
4185,POST,END,1511116157430067231
4186,POST,BEGIN,1511116158186454497
4186,POST,END,1511116158209113318
4187,POST,BEGIN,1511116158965596925
4187,POST,END,1511116158991589973
4188,POST,BEGIN,1511116159746699485
4188,POST,END,1511116159771734705
4189,POST,BEGIN,1511116160528438919
4189,POST,END,1511116160554769437
4190,POST,BEGIN,1511116161309214122
4190,POST,END,1511116161327949685
4191,POST,BEGIN,1511116162081477174
4191,POST,END,1511116162100231792
4192,POST,BEGIN,1511116162853854677
4192,POST,END,1511116162871521859
4193,POST,BEGIN,1511116163625200785
4193,POST,END,1511116163640876607
4194,POST,BEGIN,1511116164394569403
4194,POST,END,1511116164411069291
4195,POST,BEGIN,1511116165168280875
4195,POST,END,1511116165196127546
4196,POST,BEGIN,1511116165952419033
4196,POST,END,1511116165981085333
4197,POST,BEGIN,1511116166737062022
4197,POST,END,1511116166758714317
4198,POST,BEGIN,1511116167512690426
4198,POST,END,1511116167531561585
4199,POST,BEGIN,1511116168288351791
4199,POST,END,1511116168315898238
4200,POST,BEGIN,1511116169069840208
4200,POST,END,1511116169085700804
4201,POST,BEGIN,1511116169839531861
4201,POST,END,1511116169855219789
4202,POST,BEGIN,1511116170612280546
4202,POST,END,1511116170640264413
4203,POST,BEGIN,1511116171394430728
4203,POST,END,1511116171409567571
4204,POST,BEGIN,1511116172166379090
4204,POST,END,1511116172193623677
4205,POST,BEGIN,1511116172948112248
4205,POST,END,1511116172964101420
4206,POST,BEGIN,1511116173717891132
4206,POST,END,1511116173733957791
4207,POST,BEGIN,1511116174490659372
4207,POST,END,1511116174522801518
4208,POST,BEGIN,1511116175279120697
4208,POST,END,1511116175298179701
4209,POST,BEGIN,1511116176053387144
4209,POST,END,1511116176070489799
4210,POST,BEGIN,1511116176827372234
4210,POST,END,1511116176857295582
4211,POST,BEGIN,1511116177613410275
4211,POST,END,1511116177637688128
4212,POST,BEGIN,1511116178391400102
4212,POST,END,1511116178406015598
4213,POST,BEGIN,1511116179162487800
4213,POST,END,1511116179190966630
4214,POST,BEGIN,1511116179947973530
4214,POST,END,1511116179971964880
4215,POST,BEGIN,1511116180729453193
4215,POST,END,1511116180757104700
4216,POST,BEGIN,1511116181511561584
4216,POST,END,1511116181534690453
4217,POST,BEGIN,1511116182290778945
4217,POST,END,1511116182313726521
4218,POST,BEGIN,1511116183070902764
4218,POST,END,1511116183103338025
4219,POST,BEGIN,1511116183857783224
4219,POST,END,1511116183879546000
4220,POST,BEGIN,1511116184636287637
4220,POST,END,1511116184665341369
4221,POST,BEGIN,1511116185421928774
4221,POST,END,1511116185443555638
4222,POST,BEGIN,1511116186201050821
4222,POST,END,1511116186230476693
4223,POST,BEGIN,1511116186985200634
4223,POST,END,1511116187001165514
4224,POST,BEGIN,1511116187754800369
4224,POST,END,1511116187770472773
4225,POST,BEGIN,1511116188525932768
4225,POST,END,1511116188558556220
4226,POST,BEGIN,1511116189312532101
4226,POST,END,1511116189328347137
4227,POST,BEGIN,1511116190081822892
4227,POST,END,1511116190097260414
4228,POST,BEGIN,1511116190849923711
4228,POST,END,1511116190864396799
4229,POST,BEGIN,1511116191619863572
4229,POST,END,1511116191639151719
4230,POST,BEGIN,1511116192396124312
4230,POST,END,1511116192425278558
4231,POST,BEGIN,1511116193182874664
4231,POST,END,1511116193210458949
4232,POST,BEGIN,1511116193964905920
4232,POST,END,1511116193982498725
4233,POST,BEGIN,1511116194739848364
4233,POST,END,1511116194768833854
4234,POST,BEGIN,1511116195524766845
4234,POST,END,1511116195545094617
4235,POST,BEGIN,1511116196300207552
4235,POST,END,1511116196317145752
4236,POST,BEGIN,1511116197071719785
4236,POST,END,1511116197104057842
4237,POST,BEGIN,1511116197858215859
4237,POST,END,1511116197888065592
4238,POST,BEGIN,1511116198643374551
4238,POST,END,1511116198665636635
4239,POST,BEGIN,1511116199419595912
4239,POST,END,1511116199445963248
4240,POST,BEGIN,1511116200199552992
4240,POST,END,1511116200216317393
4241,POST,BEGIN,1511116200970082905
4241,POST,END,1511116200995741720
4242,POST,BEGIN,1511116201752479628
4242,POST,END,1511116201790135468
4243,POST,BEGIN,1511116202548354673
4243,POST,END,1511116202586850992
4244,POST,BEGIN,1511116203341105432
4244,POST,END,1511116203357629606
4245,POST,BEGIN,1511116204112083735
4245,POST,END,1511116204143453918
4246,POST,BEGIN,1511116204899449729
4246,POST,END,1511116204919233413
4247,POST,BEGIN,1511116205675194370
4247,POST,END,1511116205692866100
4248,POST,BEGIN,1511116206449429640
4248,POST,END,1511116206475834303
4249,POST,BEGIN,1511116207231719606
4249,POST,END,1511116207250203128
4250,POST,BEGIN,1511116208005811361
4250,POST,END,1511116208026052624
4251,POST,BEGIN,1511116208782620167
4251,POST,END,1511116208813602294
4252,POST,BEGIN,1511116209570218890
4252,POST,END,1511116209591412352
4253,POST,BEGIN,1511116210347666840
4253,POST,END,1511116210375866000
4254,POST,BEGIN,1511116211131082223
4254,POST,END,1511116211149260150
4255,POST,BEGIN,1511116211905614018
4255,POST,END,1511116211939927165
4256,POST,BEGIN,1511116212694144601
4256,POST,END,1511116212710793058
4257,POST,BEGIN,1511116213465294106
4257,POST,END,1511116213485447877
4258,POST,BEGIN,1511116214240331920
4258,POST,END,1511116214276398682
4259,POST,BEGIN,1511116215040317627
4259,POST,END,1511116215070183905
4260,POST,BEGIN,1511116215826541924
4260,POST,END,1511116215864805924
4261,POST,BEGIN,1511116216618557840
4261,POST,END,1511116216635942534
4262,POST,BEGIN,1511116217389601312
4262,POST,END,1511116217405844394
4263,POST,BEGIN,1511116218159732318
4263,POST,END,1511116218177349913
4264,POST,BEGIN,1511116218933895958
4264,POST,END,1511116218966040758
4265,POST,BEGIN,1511116219722907952
4265,POST,END,1511116219754499340
4266,POST,BEGIN,1511116220509840815
4266,POST,END,1511116220530066406
4267,POST,BEGIN,1511116221286156034
4267,POST,END,1511116221309011898
4268,POST,BEGIN,1511116222064958507
4268,POST,END,1511116222088007745
4269,POST,BEGIN,1511116222844435588
4269,POST,END,1511116222871346524
4270,POST,BEGIN,1511116223625868476
4270,POST,END,1511116223650079209
4271,POST,BEGIN,1511116224404652191
4271,POST,END,1511116224423022080
4272,POST,BEGIN,1511116225176651758
4272,POST,END,1511116225191291719
4273,POST,BEGIN,1511116225945251999
4273,POST,END,1511116225965549948
4274,POST,BEGIN,1511116226718579049
4274,POST,END,1511116226736846301
4275,POST,BEGIN,1511116227490705531
4275,POST,END,1511116227505834413
4276,POST,BEGIN,1511116228260383717
4276,POST,END,1511116228293750483
4277,POST,BEGIN,1511116229051763188
4277,POST,END,1511116229079582150
4278,POST,BEGIN,1511116229836434710
4278,POST,END,1511116229859385629
4279,POST,BEGIN,1511116230613336083
4279,POST,END,1511116230631857004
4280,POST,BEGIN,1511116231388525038
4280,POST,END,1511116231415291507
4281,POST,BEGIN,1511116232169583421
4281,POST,END,1511116232186742689
4282,POST,BEGIN,1511116232940646554
4282,POST,END,1511116232957987487
4283,POST,BEGIN,1511116233714670379
4283,POST,END,1511116233743167490
4284,POST,BEGIN,1511116234498655011
4284,POST,END,1511116234524575698
4285,POST,BEGIN,1511116235278422215
4285,POST,END,1511116235294357347
4286,POST,BEGIN,1511116236051316254
4286,POST,END,1511116236078471409
4287,POST,BEGIN,1511116236832818131
4287,POST,END,1511116236848196605
4288,POST,BEGIN,1511116237604846422
4288,POST,END,1511116237629140274
4289,POST,BEGIN,1511116238383050979
4289,POST,END,1511116238398839600
4290,POST,BEGIN,1511116239152465780
4290,POST,END,1511116239166479074
4291,POST,BEGIN,1511116239921254893
4291,POST,END,1511116239944536579
4292,POST,BEGIN,1511116240700239208
4292,POST,END,1511116240723189621
4293,POST,BEGIN,1511116241479679815
4293,POST,END,1511116241502278193
4294,POST,BEGIN,1511116242259745740
4294,POST,END,1511116242282881657
4295,POST,BEGIN,1511116243037530354
4295,POST,END,1511116243057589627
4296,POST,BEGIN,1511116243812867225
4296,POST,END,1511116243830967176
4297,POST,BEGIN,1511116244587467620
4297,POST,END,1511116244620576206
4298,POST,BEGIN,1511116245374757077
4298,POST,END,1511116245390373510
4299,POST,BEGIN,1511116246143903196
4299,POST,END,1511116246160571039
4300,POST,BEGIN,1511116246913972120
4300,POST,END,1511116246930255570
4301,POST,BEGIN,1511116247684167762
4301,POST,END,1511116247699299491
4302,POST,BEGIN,1511116248453968059
4302,POST,END,1511116248473587861
4303,POST,BEGIN,1511116249228909157
4303,POST,END,1511116249260539799
4304,POST,BEGIN,1511116250017728749
4304,POST,END,1511116250036255847
4305,POST,BEGIN,1511116250792792731
4305,POST,END,1511116250821126922
4306,POST,BEGIN,1511116251578871240
4306,POST,END,1511116251608941664
4307,POST,BEGIN,1511116252363863687
4307,POST,END,1511116252379882603
4308,POST,BEGIN,1511116253137208744
4308,POST,END,1511116253164076307
4309,POST,BEGIN,1511116253920876638
4309,POST,END,1511116253947491243
4310,POST,BEGIN,1511116254701503817
4310,POST,END,1511116254717717359
4311,POST,BEGIN,1511116255474314699
4311,POST,END,1511116255504189615
4312,POST,BEGIN,1511116256258822285
4312,POST,END,1511116256292878440
4313,POST,BEGIN,1511116257050034952
4313,POST,END,1511116257074683090
4314,POST,BEGIN,1511116257831928083
4314,POST,END,1511116257861260237
4315,POST,BEGIN,1511116258619293836
4315,POST,END,1511116258651224367
4316,POST,BEGIN,1511116259408368669
4316,POST,END,1511116259431749435
4317,POST,BEGIN,1511116260185454910
4317,POST,END,1511116260200020568
4318,POST,BEGIN,1511116260953968209
4318,POST,END,1511116260973425415
4319,POST,BEGIN,1511116261730747774
4319,POST,END,1511116261759862241
4320,POST,BEGIN,1511116262513950559
4320,POST,END,1511116262531949829
4321,POST,BEGIN,1511116263289033053
4321,POST,END,1511116263317448793
4322,POST,BEGIN,1511116264071926188
4322,POST,END,1511116264090123566
4323,POST,BEGIN,1511116264846296410
4323,POST,END,1511116264869267374
4324,POST,BEGIN,1511116265623399283
4324,POST,END,1511116265649283239
4325,POST,BEGIN,1511116266402427747
4325,POST,END,1511116266416719303
4326,POST,BEGIN,1511116267171685591
4326,POST,END,1511116267191084524
4327,POST,BEGIN,1511116267946411705
4327,POST,END,1511116267970326620
4328,POST,BEGIN,1511116268724699928
4328,POST,END,1511116268741449699
4329,POST,BEGIN,1511116269496534711
4329,POST,END,1511116269528668562
4330,POST,BEGIN,1511116270285845133
4330,POST,END,1511116270319847058
4331,POST,BEGIN,1511116271076765443
4331,POST,END,1511116271098772647
4332,POST,BEGIN,1511116271856298642
4332,POST,END,1511116271881724200
4333,POST,BEGIN,1511116272639135529
4333,POST,END,1511116272667720454
4334,POST,BEGIN,1511116273423181723
4334,POST,END,1511116273438470377
4335,POST,BEGIN,1511116274194179462
4335,POST,END,1511116274224070091
4336,POST,BEGIN,1511116274978636189
4336,POST,END,1511116274998124631
4337,POST,BEGIN,1511116275752422465
4337,POST,END,1511116275769959753
4338,POST,BEGIN,1511116276523661062
4338,POST,END,1511116276538729749
4339,POST,BEGIN,1511116277292489922
4339,POST,END,1511116277307722605
4340,POST,BEGIN,1511116278061523369
4340,POST,END,1511116278077328257
4341,POST,BEGIN,1511116278833917385
4341,POST,END,1511116278860056785
4342,POST,BEGIN,1511116279613509826
4342,POST,END,1511116279629220301
4343,POST,BEGIN,1511116280386132319
4343,POST,END,1511116280417256721
4344,POST,BEGIN,1511116281173500330
4344,POST,END,1511116281197489235
4345,POST,BEGIN,1511116281951416814
4345,POST,END,1511116281967225426
4346,POST,BEGIN,1511116282724261119
4346,POST,END,1511116282757462588
4347,POST,BEGIN,1511116283513560943
4347,POST,END,1511116283542343639
4348,POST,BEGIN,1511116284299623864
4348,POST,END,1511116284324015795
4349,POST,BEGIN,1511116285078274902
4349,POST,END,1511116285097527411
4350,POST,BEGIN,1511116285853481680
4350,POST,END,1511116285882684976
4351,POST,BEGIN,1511116286639745566
4351,POST,END,1511116286665438241
4352,POST,BEGIN,1511116287423255629
4352,POST,END,1511116287453765720
4353,POST,BEGIN,1511116288209564310
4353,POST,END,1511116288227435543
4354,POST,BEGIN,1511116288982188858
4354,POST,END,1511116288998397012
4355,POST,BEGIN,1511116289755785441
4355,POST,END,1511116289781293741
4356,POST,BEGIN,1511116290537492703
4356,POST,END,1511116290561409539
4357,POST,BEGIN,1511116291316545794
4357,POST,END,1511116291334072423
4358,POST,BEGIN,1511116292087819083
4358,POST,END,1511116292104194321
4359,POST,BEGIN,1511116292858790970
4359,POST,END,1511116292877085132
4360,POST,BEGIN,1511116293630820433
4360,POST,END,1511116293665820557
4361,POST,BEGIN,1511116294423837531
4361,POST,END,1511116294455450492
4362,POST,BEGIN,1511116295210205877
4362,POST,END,1511116295229195395
4363,POST,BEGIN,1511116295984066656
4363,POST,END,1511116296003216531
4364,POST,BEGIN,1511116296757096835
4364,POST,END,1511116296771107251
4365,POST,BEGIN,1511116297526558579
4365,POST,END,1511116297548825117
4366,POST,BEGIN,1511116298302901259
4366,POST,END,1511116298319766183
4367,POST,BEGIN,1511116299076616265
4367,POST,END,1511116299109523444
4368,POST,BEGIN,1511116299863742573
4368,POST,END,1511116299879462877
4369,POST,BEGIN,1511116300633275623
4369,POST,END,1511116300651581469
4370,POST,BEGIN,1511116301408298178
4370,POST,END,1511116301433966363
4371,POST,BEGIN,1511116302190543726
4371,POST,END,1511116302213961511
4372,POST,BEGIN,1511116302967439904
4372,POST,END,1511116302983559697
4373,POST,BEGIN,1511116303740134424
4373,POST,END,1511116303776833418
4374,POST,BEGIN,1511116304530890513
4374,POST,END,1511116304546587431
4375,POST,BEGIN,1511116305300466869
4375,POST,END,1511116305320212846
4376,POST,BEGIN,1511116306073718819
4376,POST,END,1511116306089990972
4377,POST,BEGIN,1511116306844601470
4377,POST,END,1511116306859182869
4378,POST,BEGIN,1511116307615861318
4378,POST,END,1511116307646332910
4379,POST,BEGIN,1511116308402132606
4379,POST,END,1511116308420605771
4380,POST,BEGIN,1511116309177741534
4380,POST,END,1511116309205490050
4381,POST,BEGIN,1511116309960110001
4381,POST,END,1511116309979390170
4382,POST,BEGIN,1511116310734692818
4382,POST,END,1511116310751744488
4383,POST,BEGIN,1511116311508781523
4383,POST,END,1511116311540074727
4384,POST,BEGIN,1511116312295960750
4384,POST,END,1511116312314162881
4385,POST,BEGIN,1511116313067491781
4385,POST,END,1511116313081546113
4386,POST,BEGIN,1511116313835631050
4386,POST,END,1511116313854660736
4387,POST,BEGIN,1511116314608024560
4387,POST,END,1511116314625757916
4388,POST,BEGIN,1511116315381593874
4388,POST,END,1511116315420033967
4389,POST,BEGIN,1511116316174360474
4389,POST,END,1511116316197664894
4390,POST,BEGIN,1511116316953529420
4390,POST,END,1511116316992524811
4391,POST,BEGIN,1511116317749903870
4391,POST,END,1511116317781401911
4392,POST,BEGIN,1511116318537742616
4392,POST,END,1511116318561892945
4393,POST,BEGIN,1511116319317760300
4393,POST,END,1511116319350077167
4394,POST,BEGIN,1511116320106182042
4394,POST,END,1511116320124196773
4395,POST,BEGIN,1511116320881736097
4395,POST,END,1511116320909363164
4396,POST,BEGIN,1511116321664750822
4396,POST,END,1511116321681234553
4397,POST,BEGIN,1511116322435807389
4397,POST,END,1511116322451769561
4398,POST,BEGIN,1511116323207503184
4398,POST,END,1511116323232212168
4399,POST,BEGIN,1511116323985558824
4399,POST,END,1511116324000496627
4400,POST,BEGIN,1511116324756815429
4400,POST,END,1511116324781709238
4401,POST,BEGIN,1511116325535346255
4401,POST,END,1511116325552166399
4402,POST,BEGIN,1511116326306140386
4402,POST,END,1511116326325681005
4403,POST,BEGIN,1511116327083094623
4403,POST,END,1511116327117627468
4404,POST,BEGIN,1511116327873051999
4404,POST,END,1511116327893368301
4405,POST,BEGIN,1511116328647169154
4405,POST,END,1511116328665298038
4406,POST,BEGIN,1511116329419132211
4406,POST,END,1511116329439776213
4407,POST,BEGIN,1511116330197501072
4407,POST,END,1511116330235068173
4408,POST,BEGIN,1511116330992298934
4408,POST,END,1511116331025682569
4409,POST,BEGIN,1511116331782832150
4409,POST,END,1511116331812166468
4410,POST,BEGIN,1511116332568283338
4410,POST,END,1511116332587243425
4411,POST,BEGIN,1511116333343944112
4411,POST,END,1511116333385784067
4412,POST,BEGIN,1511116334140736957
4412,POST,END,1511116334157489755
4413,POST,BEGIN,1511116334913253835
4413,POST,END,1511116334933411780
4414,POST,BEGIN,1511116335689799337
4414,POST,END,1511116335720725690
4415,POST,BEGIN,1511116336477588799
4415,POST,END,1511116336502770278
4416,POST,BEGIN,1511116337257692912
4416,POST,END,1511116337280421223
4417,POST,BEGIN,1511116338036104740
4417,POST,END,1511116338059758649
4418,POST,BEGIN,1511116338816623023
4418,POST,END,1511116338842715111
4419,POST,BEGIN,1511116339599647009
4419,POST,END,1511116339628541284
4420,POST,BEGIN,1511116340384417522
4420,POST,END,1511116340418286860
4421,POST,BEGIN,1511116341176355514
4421,POST,END,1511116341207934515
4422,POST,BEGIN,1511116341965526114
4422,POST,END,1511116341990855145
4423,POST,BEGIN,1511116342745131402
4423,POST,END,1511116342760727249
4424,POST,BEGIN,1511116343513793065
4424,POST,END,1511116343527946412
4425,POST,BEGIN,1511116344281948322
4425,POST,END,1511116344297035650
4426,POST,BEGIN,1511116345051632931
4426,POST,END,1511116345067561541
4427,POST,BEGIN,1511116345821534750
4427,POST,END,1511116345836229982
4428,POST,BEGIN,1511116346590018176
4428,POST,END,1511116346605440764
4429,POST,BEGIN,1511116347358793436
4429,POST,END,1511116347374425342
4430,POST,BEGIN,1511116348129179018
4430,POST,END,1511116348145908995
4431,POST,BEGIN,1511116348901947931
4431,POST,END,1511116348926041788
4432,POST,BEGIN,1511116349683247027
4432,POST,END,1511116349712183707
4433,POST,BEGIN,1511116350466148575
4433,POST,END,1511116350487036109
4434,POST,BEGIN,1511116351242313063
4434,POST,END,1511116351267116986
4435,POST,BEGIN,1511116352022123939
4435,POST,END,1511116352042087656
4436,POST,BEGIN,1511116352799411832
4436,POST,END,1511116352829373115
4437,POST,BEGIN,1511116353587414914
4437,POST,END,1511116353618298475
4438,POST,BEGIN,1511116354375790897
4438,POST,END,1511116354400226882
4439,POST,BEGIN,1511116355153963418
4439,POST,END,1511116355169632651
4440,POST,BEGIN,1511116355924962440
4440,POST,END,1511116355942701352
4441,POST,BEGIN,1511116356696010011
4441,POST,END,1511116356712262530
4442,POST,BEGIN,1511116357466361100
4442,POST,END,1511116357481813901
4443,POST,BEGIN,1511116358236194834
4443,POST,END,1511116358254479809
4444,POST,BEGIN,1511116359008162800
4444,POST,END,1511116359024191799
4445,POST,BEGIN,1511116359779035979
4445,POST,END,1511116359795382608
4446,POST,BEGIN,1511116360551471501
4446,POST,END,1511116360569969034
4447,POST,BEGIN,1511116361327380614
4447,POST,END,1511116361358273450
4448,POST,BEGIN,1511116362112772871
4448,POST,END,1511116362129082384
4449,POST,BEGIN,1511116362885888298
4449,POST,END,1511116362923692322
4450,POST,BEGIN,1511116363679621516
4450,POST,END,1511116363696253005
4451,POST,BEGIN,1511116364453316703
4451,POST,END,1511116364483605466
4452,POST,BEGIN,1511116365240682110
4452,POST,END,1511116365266476309
4453,POST,BEGIN,1511116366020538906
4453,POST,END,1511116366035075189
4454,POST,BEGIN,1511116366789521559
4454,POST,END,1511116366805095150
4455,POST,BEGIN,1511116367561346503
4455,POST,END,1511116367583992661
4456,POST,BEGIN,1511116368337801237
4456,POST,END,1511116368352947771
4457,POST,BEGIN,1511116369109316101
4457,POST,END,1511116369135053610
