ID,TIPO_REQUISICAO,MOMENTO,TIMESTAMP
4002,POST,BEGIN,1511634032179162109
4002,POST,END,1511634032213596780
4003,POST,BEGIN,1511634032968684981
4003,POST,END,1511634032996837380
4004,POST,BEGIN,1511634033753316281
4004,POST,END,1511634033789829168
4005,POST,BEGIN,1511634034544417987
4005,POST,END,1511634034597164113
4006,POST,BEGIN,1511634035354159128
4006,POST,END,1511634035396074400
4007,POST,BEGIN,1511634036153482003
4007,POST,END,1511634036198652003
4008,POST,BEGIN,1511634036956416387
4008,POST,END,1511634036998880381
4009,POST,BEGIN,1511634037753433781
4009,POST,END,1511634037777178123
4010,POST,BEGIN,1511634038530470512
4010,POST,END,1511634038550980399
4011,POST,BEGIN,1511634039304639597
4011,POST,END,1511634039325299476
4012,POST,BEGIN,1511634040078721112
4012,POST,END,1511634040099907271
4013,POST,BEGIN,1511634040853363897
4013,POST,END,1511634040876528368
4014,POST,BEGIN,1511634041630142276
4014,POST,END,1511634041655151811
4015,POST,BEGIN,1511634042411041194
4015,POST,END,1511634042438072828
4016,POST,BEGIN,1511634043192094592
4016,POST,END,1511634043212550226
4017,POST,BEGIN,1511634043966326464
4017,POST,END,1511634044008506876
4018,POST,BEGIN,1511634044766011167
4018,POST,END,1511634044810053477
4019,POST,BEGIN,1511634045564231708
4019,POST,END,1511634045582562964
4020,POST,BEGIN,1511634046336048127
4020,POST,END,1511634046356536607
4021,POST,BEGIN,1511634047111087159
4021,POST,END,1511634047130757196
4022,POST,BEGIN,1511634047887000295
4022,POST,END,1511634047918833112
4023,POST,BEGIN,1511634048672903434
4023,POST,END,1511634048693670772
4024,POST,BEGIN,1511634049447989891
4024,POST,END,1511634049471783067
4025,POST,BEGIN,1511634050225534773
4025,POST,END,1511634050247381382
4026,POST,BEGIN,1511634051005227487
4026,POST,END,1511634051051177667
4027,POST,BEGIN,1511634051806560476
4027,POST,END,1511634051853863598
4028,POST,BEGIN,1511634052610455249
4028,POST,END,1511634052656016944
4029,POST,BEGIN,1511634053413303795
4029,POST,END,1511634053455223185
4030,POST,BEGIN,1511634054212773605
4030,POST,END,1511634054256181920
4031,POST,BEGIN,1511634055010472572
4031,POST,END,1511634055030127327
4032,POST,BEGIN,1511634055784903311
4032,POST,END,1511634055808826034
4033,POST,BEGIN,1511634056561988062
4033,POST,END,1511634056582601149
4034,POST,BEGIN,1511634057337951537
4034,POST,END,1511634057359405083
4035,POST,BEGIN,1511634058116504187
4035,POST,END,1511634058157260308
4036,POST,BEGIN,1511634058914413821
4036,POST,END,1511634058956800563
4037,POST,BEGIN,1511634059713475728
4037,POST,END,1511634059740378830
