ID,TIPO_REQUISICAO,MOMENTO,TIMESTAMP
1002,POST,BEGIN,1511128129402707706
1002,POST,END,1511128129471603447
1003,POST,BEGIN,1511128129808599681
1003,POST,END,1511128129831210771
1004,POST,BEGIN,1511128130168068659
1004,POST,END,1511128130195390428
1005,POST,BEGIN,1511128130531648317
1005,POST,END,1511128130554547155
1006,POST,BEGIN,1511128130891263707
1006,POST,END,1511128130937132209
1007,POST,BEGIN,1511128131274676989
1007,POST,END,1511128131300339844
1008,POST,BEGIN,1511128131638736299
1008,POST,END,1511128131667546605
1009,POST,BEGIN,1511128132007929954
1009,POST,END,1511128132041766997
1010,POST,BEGIN,1511128132379004454
1010,POST,END,1511128132400823892
1011,POST,BEGIN,1511128132737676569
1011,POST,END,1511128132768484502
1012,POST,BEGIN,1511128133105129131
1012,POST,END,1511128133152735657
1013,POST,BEGIN,1511128133489548579
1013,POST,END,1511128133509493737
1014,POST,BEGIN,1511128133846234100
1014,POST,END,1511128133863565186
1015,POST,BEGIN,1511128134200939732
1015,POST,END,1511128134222662471
1016,POST,BEGIN,1511128134559238664
1016,POST,END,1511128134577366278
1017,POST,BEGIN,1511128134915553132
1017,POST,END,1511128134935660190
1018,POST,BEGIN,1511128135273478910
1018,POST,END,1511128135295337581
1019,POST,BEGIN,1511128135632155063
1019,POST,END,1511128135651142327
1020,POST,BEGIN,1511128135988071682
1020,POST,END,1511128136006018658
1021,POST,BEGIN,1511128136342740609
1021,POST,END,1511128136357811946
1022,POST,BEGIN,1511128136694177708
1022,POST,END,1511128136714681567
1023,POST,BEGIN,1511128137051566059
1023,POST,END,1511128137068260716
1024,POST,BEGIN,1511128137404611425
1024,POST,END,1511128137422240265
1025,POST,BEGIN,1511128137758887014
1025,POST,END,1511128137779711804
1026,POST,BEGIN,1511128138116403876
1026,POST,END,1511128138133882744
1027,POST,BEGIN,1511128138470479573
1027,POST,END,1511128138486986038
1028,POST,BEGIN,1511128138824156989
1028,POST,END,1511128138845072425
