ID,TIPO_REQUISICAO,MOMENTO,TIMESTAMP
6002,GET,BEGIN,1512137229796628135
6002,GET,END,1512137229813826464
6003,GET,BEGIN,1512137230150558737
6003,GET,END,1512137230166179710
6004,GET,BEGIN,1512137230504050144
6004,GET,END,1512137230518498660
6005,GET,BEGIN,1512137230855362900
6005,GET,END,1512137230870853647
6006,GET,BEGIN,1512137231208225678
6006,GET,END,1512137231224807450
6007,GET,BEGIN,1512137231561214241
6007,GET,END,1512137231575882120
6008,GET,BEGIN,1512137231912136214
6008,GET,END,1512137231926585182
6009,GET,BEGIN,1512137232262772560
6009,GET,END,1512137232275898766
6010,GET,BEGIN,1512137232612331908
6010,GET,END,1512137232627737077
6011,GET,BEGIN,1512137232965048722
6011,GET,END,1512137232981595448
6012,GET,BEGIN,1512137233318939660
6012,GET,END,1512137233333175596
6013,GET,BEGIN,1512137233671297136
6013,GET,END,1512137233686360054
6014,GET,BEGIN,1512137234023054395
6014,GET,END,1512137234036988142
6015,GET,BEGIN,1512137234373698625
6015,GET,END,1512137234388771907
6016,GET,BEGIN,1512137234725147044
6016,GET,END,1512137234740937314
6017,GET,BEGIN,1512137235077803307
6017,GET,END,1512137235091311624
6018,GET,BEGIN,1512137235428594433
6018,GET,END,1512137235442809457
6019,GET,BEGIN,1512137235779718216
6019,GET,END,1512137235793667059
6020,GET,BEGIN,1512137236131202652
6020,GET,END,1512137236145828684
6021,GET,BEGIN,1512137236483076228
6021,GET,END,1512137236498083673
6022,GET,BEGIN,1512137236834884834
6022,GET,END,1512137236847910500
6023,GET,BEGIN,1512137237185801515
6023,GET,END,1512137237203712006
6024,GET,BEGIN,1512137237540495607
6024,GET,END,1512137237553950756
6025,GET,BEGIN,1512137237890023667
6025,GET,END,1512137237909989070
6026,GET,BEGIN,1512137238247418266
6026,GET,END,1512137238263092643
6027,GET,BEGIN,1512137238600627107
6027,GET,END,1512137238617806245
6028,GET,BEGIN,1512137238954609847
6028,GET,END,1512137238968890863
6029,GET,BEGIN,1512137239304919969
6029,GET,END,1512137239318461980
6030,GET,BEGIN,1512137239655442433
6030,GET,END,1512137239678791385
6031,GET,BEGIN,1512137240016645583
6031,GET,END,1512137240030780381
6032,GET,BEGIN,1512137240366832382
6032,GET,END,1512137240382282986
6033,GET,BEGIN,1512137240726879361
6033,GET,END,1512137240755426383
6034,GET,BEGIN,1512137241094269375
6034,GET,END,1512137241109552158
6035,GET,BEGIN,1512137241447237013
6035,GET,END,1512137241462103054
6036,GET,BEGIN,1512137241798886702
6036,GET,END,1512137241812916429
6037,GET,BEGIN,1512137242150043924
6037,GET,END,1512137242164582490
6038,GET,BEGIN,1512137242501816749
6038,GET,END,1512137242513815180
6039,GET,BEGIN,1512137242850586878
6039,GET,END,1512137242865498312
6040,GET,BEGIN,1512137243202273710
6040,GET,END,1512137243216306801
6041,GET,BEGIN,1512137243553489628
6041,GET,END,1512137243566039917
6042,GET,BEGIN,1512137243902785283
6042,GET,END,1512137243919202925
6043,GET,BEGIN,1512137244256113384
6043,GET,END,1512137244272078730
6044,GET,BEGIN,1512137244610589275
6044,GET,END,1512137244624083174
6045,GET,BEGIN,1512137244960863611
6045,GET,END,1512137244973991394
6046,GET,BEGIN,1512137245310770597
